Heal_UID,Day,Disease Healed,Sector
11415,1315,Disease Syndrome,10
11416,1315,Problems Disorder,10
11417,1315,Problems Disorder,10
11418,1315,Parachondria,10
11419,1315,Problems Disorder,10
11420,1315,Problems Disorder,10
11421,1315,Parachondria,10
11422,1315,Problems Disorder,10
11423,1315,Problems Disorder,10
11424,1315,Problems Disorder,10
11425,1315,Disease Syndrome,10
11426,1315,Parachondria,10
11427,1315,Smokesickness,7
11428,1315,Smokesickness,7
11429,1315,Disquietingly Serene Bowel Syndrome,6
11430,1315,Disquietingly Serene Bowel Syndrome,5
11431,1315,Chucklepox,12
11432,1315,The Shivers,6
11433,1316,Rumblepox,1
11434,1316,Bumblepox,1
11435,1316,Disquietingly Serene Bowel Syndrome,10
11436,1316,Disquietingly Serene Bowel Syndrome,10
11437,1316,Disquietingly Serene Bowel Syndrome,10
11438,1317,Bumblepox,7
11439,1317,Smokesickness,8
11440,1317,Smokesickness,8
11441,1317,Smokesickness,8
11442,1317,Disquietingly Serene Bowel Syndrome,3
11443,1317,Disquietingly Serene Bowel Syndrome,8
11444,1317,Disquietingly Serene Bowel Syndrome,7
11445,1317,Disquietingly Serene Bowel Syndrome,4
11446,1317,Disquietingly Serene Bowel Syndrome,7
11447,1317,Disquietingly Serene Bowel Syndrome,7
11448,1317,Disquietingly Serene Bowel Syndrome,4
11449,1317,Disquietingly Serene Bowel Syndrome,5
11450,1317,Chucklepox,12
11451,1317,The Shivers,11
11452,1318,Smokesickness,2
11453,1318,Smokesickness,2
11454,1318,Smokesickness,2
11455,1318,Smokesickness,2
11456,1318,The Shivers,6
11457,1319,Chucklepox,8
11458,1319,Scramblepox,9
11459,1319,Smokesickness,2
11460,1319,Smokesickness,2
11461,1319,Smokesickness,2
11462,1319,Smokesickness,2
11463,1319,Smokesickness,2
11464,1319,Smokesickness,2
11465,1319,Disquietingly Serene Bowel Syndrome,7
11466,1319,Disquietingly Serene Bowel Syndrome,2
11467,1319,Disquietingly Serene Bowel Syndrome,8
11468,1319,Disquietingly Serene Bowel Syndrome,2
11469,1319,Disquietingly Serene Bowel Syndrome,6
11470,1319,Chucklepox,5
11471,1320,Babblepox,4
11472,1320,Babblepox,4
11473,1320,Chucklepox,4
11474,1320,Scramblepox,10
11475,1320,Smokesickness,3
11476,1320,Disquietingly Serene Bowel Syndrome,3
11477,1320,Disquietingly Serene Bowel Syndrome,7
11478,1320,Disquietingly Serene Bowel Syndrome,12
11479,1320,Disquietingly Serene Bowel Syndrome,2
11480,1320,Disquietingly Serene Bowel Syndrome,5
11481,1320,Disquietingly Serene Bowel Syndrome,5
11482,1320,Disquietingly Serene Bowel Syndrome,7
11483,1320,Disquietingly Serene Bowel Syndrome,4
11484,1320,The Shivers,1
11485,1321,Scramblepox,11
11486,1321,Parachondria,8
11487,1321,Disease Syndrome,8
11488,1321,Parachondria,8
11489,1321,Disease Syndrome,8
11490,1321,Problems Disorder,8
11491,1321,Disease Syndrome,8
11492,1321,Problems Disorder,8
11493,1321,Parachondria,8
11494,1321,Disease Syndrome,8
11495,1321,Problems Disorder,8
11496,1321,Disease Syndrome,8
11497,1321,Parachondria,8
11498,1321,Disease Syndrome,8
11499,1321,Disquietingly Serene Bowel Syndrome,8
11500,1321,Disquietingly Serene Bowel Syndrome,7
11501,1321,Chucklepox,12
11502,1321,Scraped Knee,11
11503,1321,Scraped Knee,11
11504,1322,Rumblepox,4
11505,1322,Rumblepox,4
11506,1322,Rumblepox,4
11507,1322,Rumblepox,4
11508,1322,Scramblepox,12
11509,1322,Problems Disorder,7
11510,1322,Parachondria,7
11511,1322,Problems Disorder,7
11512,1322,Parachondria,7
11513,1322,Disease Syndrome,7
11514,1322,Problems Disorder,7
11515,1322,Parachondria,7
11516,1322,Disease Syndrome,7
11517,1322,Parachondria,7
11518,1322,Parachondria,7
11519,1322,Parachondria,7
11520,1322,Problems Disorder,7
11521,1322,Disease Syndrome,7
11522,1322,Problems Disorder,7
11523,1322,Smokesickness,8
11524,1322,Smokesickness,8
11525,1322,Smokesickness,8
11526,1322,Smokesickness,8
11527,1322,Smokesickness,8
11528,1322,Smokesickness,8
11529,1322,Smokesickness,8
11530,1322,Disquietingly Serene Bowel Syndrome,10
11531,1322,Disquietingly Serene Bowel Syndrome,4
11532,1322,Disquietingly Serene Bowel Syndrome,5
11533,1322,Disquietingly Serene Bowel Syndrome,3
11534,1322,Disquietingly Serene Bowel Syndrome,2
11535,1322,Disquietingly Serene Bowel Syndrome,3
11536,1322,Disquietingly Serene Bowel Syndrome,1
11537,1322,The Shivers,6
11538,1323,Rumblepox,9
11539,1323,Rumblepox,9
11540,1323,Rumblepox,9
11541,1323,Bumblepox,1
11542,1323,Smokesickness,4
11543,1323,Smokesickness,4
11544,1323,Smokesickness,4
11545,1323,Smokesickness,4
11546,1323,Disquietingly Serene Bowel Syndrome,3
11547,1323,Disquietingly Serene Bowel Syndrome,3
11548,1323,The Shivers,6
11549,1324,Scramblepox,2
11550,1324,Disquietingly Serene Bowel Syndrome,11
11551,1324,Disquietingly Serene Bowel Syndrome,11
11552,1324,Disquietingly Serene Bowel Syndrome,11
11553,1324,The Shivers,12
11554,1325,Chucklepox,8
11555,1325,Disquietingly Serene Bowel Syndrome,6
11556,1325,Disquietingly Serene Bowel Syndrome,9
11557,1325,Disquietingly Serene Bowel Syndrome,4
11558,1325,Disquietingly Serene Bowel Syndrome,3
11559,1325,The Shivers,6
11560,1326,Bumblepox,4
11561,1326,Smokesickness,7
11562,1326,Smokesickness,7
11563,1326,Smokesickness,7
11564,1326,The Shivers,12
11565,1327,Gurglepox,7
11566,1327,Smokesickness,10
11567,1327,Smokesickness,10
11568,1327,Smokesickness,10
11569,1327,Smokesickness,10
11570,1327,Smokesickness,10
11571,1327,Smokesickness,10
11572,1327,Smokesickness,10
11573,1327,Smokesickness,10
11574,1327,Disquietingly Serene Bowel Syndrome,4
11575,1327,Disquietingly Serene Bowel Syndrome,3
11576,1327,Disquietingly Serene Bowel Syndrome,5
11577,1327,Disquietingly Serene Bowel Syndrome,6
11578,1327,Chucklepox,8
11579,1327,The Shivers,6
11580,1328,Scramblepox,6
11581,1328,Smokesickness,11
11582,1328,Smokesickness,11
11583,1328,Disquietingly Serene Bowel Syndrome,4
11584,1329,Scramblepox,6
11585,1329,Babblepox,6
11586,1329,Bumblepox,5
11587,1329,Disease Syndrome,8
11588,1329,Problems Disorder,8
11589,1329,Problems Disorder,8
11590,1329,Disease Syndrome,8
11591,1329,Problems Disorder,8
11592,1329,Parachondria,8
11593,1329,Disease Syndrome,8
11594,1329,Problems Disorder,8
11595,1329,Problems Disorder,8
11596,1329,Disease Syndrome,8
11597,1329,Problems Disorder,8
11598,1329,Problems Disorder,8
11599,1329,Disquietingly Serene Bowel Syndrome,5
11600,1329,Disquietingly Serene Bowel Syndrome,1
11601,1329,The Shivers,4
11602,1330,Scramblepox,6
11603,1330,Smokesickness,9
11604,1330,Disquietingly Serene Bowel Syndrome,4
11605,1330,Disquietingly Serene Bowel Syndrome,4
11606,1330,Disquietingly Serene Bowel Syndrome,4
11607,1330,The Shivers,6
11608,1331,Scramblepox,6
11609,1331,Babblepox,6
11610,1331,Chucklepox,6
11611,1331,Mildly But Persistently Itchy Throat,11
11612,1331,Bumblepox,7
11613,1331,Disquietingly Serene Bowel Syndrome,3
11614,1331,Disquietingly Serene Bowel Syndrome,7
11615,1331,Disquietingly Serene Bowel Syndrome,10
11616,1331,Disquietingly Serene Bowel Syndrome,3
11617,1331,Disquietingly Serene Bowel Syndrome,6
11618,1331,Disquietingly Serene Bowel Syndrome,5
11619,1331,Disquietingly Serene Bowel Syndrome,3
11620,1331,Chucklepox,11
11621,1331,The Shivers,6
11622,1332,Rumblepox,4
11623,1332,Gurglepox,4
11624,1332,Scramblepox,10
11625,1332,Smokesickness,10
11626,1332,Smokesickness,10
11627,1332,Smokesickness,10
11628,1332,Disquietingly Serene Bowel Syndrome,4
11629,1332,Disquietingly Serene Bowel Syndrome,4
11630,1332,Chucklepox,2
11631,1332,Scraped Knee,6
11632,1332,Scraped Elbow,6
11633,1332,Scraped Knee,6
11634,1332,The Shivers,12
11635,1333,Rumblepox,6
11636,1333,Rumblepox,6
11637,1333,Rumblepox,6
11638,1333,Bumblepox,6
11639,1333,Smokesickness,8
11640,1333,Smokesickness,8
11641,1333,Disquietingly Serene Bowel Syndrome,4
11642,1333,Disquietingly Serene Bowel Syndrome,9
11643,1333,The Shivers,6
11644,1334,Scramblepox,10
11645,1334,Smokesickness,2
11646,1334,Disquietingly Serene Bowel Syndrome,6
11647,1334,Disquietingly Serene Bowel Syndrome,2
11648,1334,Disquietingly Serene Bowel Syndrome,1
11649,1334,Disquietingly Serene Bowel Syndrome,4
11650,1334,Disquietingly Serene Bowel Syndrome,4
11651,1334,Disquietingly Serene Bowel Syndrome,4
11652,1334,Disquietingly Serene Bowel Syndrome,5
11653,1334,Disquietingly Serene Bowel Syndrome,1
11654,1334,Chucklepox,5
11655,1334,The Shivers,4
11656,1335,Mildly But Persistently Itchy Throat,1
11657,1335,Disquietingly Serene Bowel Syndrome,3
11658,1335,Disquietingly Serene Bowel Syndrome,9
11659,1335,Disquietingly Serene Bowel Syndrome,8
11660,1336,Scramblepox,2
11661,1336,Smokesickness,11
11662,1336,Smokesickness,11
11663,1336,Smokesickness,11
11664,1336,Smokesickness,11
11665,1336,Smokesickness,11
11666,1336,Smokesickness,11
11667,1336,Disquietingly Serene Bowel Syndrome,10
11668,1336,Disquietingly Serene Bowel Syndrome,10
11669,1336,The Shivers,9
11670,1337,Disquietingly Serene Bowel Syndrome,5
11671,1337,Disquietingly Serene Bowel Syndrome,5
11672,1337,Chucklepox,8
11673,1337,The Shivers,7
11674,1338,Scramblepox,4
11675,1338,Smokesickness,11
11676,1338,Smokesickness,11
11677,1338,Smokesickness,11
11678,1338,Smokesickness,11
11679,1338,Smokesickness,11
11680,1338,Smokesickness,11
11681,1338,Smokesickness,11
11682,1338,Smokesickness,11
11683,1338,Smokesickness,11
11684,1338,Disquietingly Serene Bowel Syndrome,5
11685,1338,Chucklepox,2
11686,1338,The Shivers,2
11687,1339,Bumblepox,5
11688,1339,Smokesickness,2
11689,1339,Smokesickness,2
11690,1339,Smokesickness,2
11691,1339,Disquietingly Serene Bowel Syndrome,9
11692,1339,Disquietingly Serene Bowel Syndrome,2
11693,1339,Disquietingly Serene Bowel Syndrome,9
11694,1339,Disquietingly Serene Bowel Syndrome,6
11695,1339,Disquietingly Serene Bowel Syndrome,2
11696,1339,Disquietingly Serene Bowel Syndrome,6
11697,1339,Disquietingly Serene Bowel Syndrome,2
11698,1339,Disquietingly Serene Bowel Syndrome,1
11699,1339,Chucklepox,1
11700,1339,Scraped Knee,10
11701,1339,The Shivers,1
11702,1340,Scramblepox,6
11703,1340,Smokesickness,9
11704,1340,Smokesickness,9
11705,1340,Disquietingly Serene Bowel Syndrome,1
11706,1340,Disquietingly Serene Bowel Syndrome,2
11707,1340,Disquietingly Serene Bowel Syndrome,5
11708,1340,Disquietingly Serene Bowel Syndrome,3
11709,1340,Disquietingly Serene Bowel Syndrome,4
11710,1340,Disquietingly Serene Bowel Syndrome,4
11711,1340,Disquietingly Serene Bowel Syndrome,10
11712,1340,Disquietingly Serene Bowel Syndrome,2
11713,1340,Scraped Knee,11
11714,1340,Scraped Knee,11
11715,1340,Scraped Knee,11
11716,1340,The Shivers,2
11717,1341,Smokesickness,8
11718,1341,Disquietingly Serene Bowel Syndrome,8
11719,1341,Disquietingly Serene Bowel Syndrome,8
11720,1341,Disquietingly Serene Bowel Syndrome,8
11721,1342,Bumblepox,6
11722,1342,Smokesickness,6
11723,1342,Smokesickness,6
11724,1342,Smokesickness,6
11725,1342,Disquietingly Serene Bowel Syndrome,9
11726,1342,Disquietingly Serene Bowel Syndrome,3
11727,1342,Disquietingly Serene Bowel Syndrome,3
11728,1342,Disquietingly Serene Bowel Syndrome,6
11729,1342,Disquietingly Serene Bowel Syndrome,7
11730,1342,Disquietingly Serene Bowel Syndrome,3
11731,1342,Chucklepox,3
11732,1342,Scraped Knee,10
11733,1342,Scraped Knee,10
11734,1342,Scraped Knee,10
11735,1343,Gurglepox,10
11736,1343,Rumblepox,10
11737,1343,Mildly But Persistently Itchy Throat,11
11738,1343,Scramblepox,9
11739,1343,Smokesickness,5
11740,1343,Smokesickness,5
11741,1343,Smokesickness,5
11742,1343,Smokesickness,5
11743,1343,Smokesickness,5
11744,1343,Smokesickness,5
11745,1343,Scraped Knee,9
11746,1343,The Shivers,8
11747,1344,Scramblepox,8
11748,1344,Disquietingly Serene Bowel Syndrome,2
11749,1344,Disquietingly Serene Bowel Syndrome,10
11750,1344,Chucklepox,10
11751,1344,The Shivers,6
11752,1345,Rumblepox,8
11753,1345,Rumblepox,8
11754,1345,Rumblepox,8
11755,1345,Rumblepox,8
11756,1345,Rumblepox,8
11757,1345,Rumblepox,8
11758,1345,Scramblepox,9
11759,1345,Smokesickness,9
11760,1345,Smokesickness,9
11761,1345,Disquietingly Serene Bowel Syndrome,8
11762,1345,Chucklepox,5
11763,1346,Scramblepox,12
11764,1346,Smokesickness,6
11765,1346,Smokesickness,6
11766,1346,Smokesickness,6
11767,1346,Smokesickness,6
11768,1346,Smokesickness,6
11769,1346,Smokesickness,6
11770,1346,Smokesickness,6
11771,1346,Smokesickness,6
11772,1346,Smokesickness,6
11773,1346,Disquietingly Serene Bowel Syndrome,8
11774,1346,Disquietingly Serene Bowel Syndrome,8
11775,1346,Disquietingly Serene Bowel Syndrome,8
11776,1346,The Shivers,3
11777,1347,Smokesickness,5
11778,1347,Smokesickness,5
11779,1347,Smokesickness,5
11780,1347,Smokesickness,5
11781,1347,Smokesickness,5
11782,1347,Scraped Elbow,2
11783,1347,The Shivers,10
11784,1348,Disquietingly Serene Bowel Syndrome,3
11785,1348,Disquietingly Serene Bowel Syndrome,8
11786,1348,Disquietingly Serene Bowel Syndrome,1
11787,1348,Disquietingly Serene Bowel Syndrome,11
11788,1348,Disquietingly Serene Bowel Syndrome,6
11789,1348,Disquietingly Serene Bowel Syndrome,7
11790,1348,Disquietingly Serene Bowel Syndrome,5
11791,1348,The Shivers,3
11792,1349,Babblepox,9
11793,1349,Scramblepox,1
11794,1349,Smokesickness,9
11795,1349,Smokesickness,9
11796,1349,Smokesickness,9
11797,1349,Smokesickness,9
11798,1349,Smokesickness,9
11799,1349,Smokesickness,9
11800,1349,Disquietingly Serene Bowel Syndrome,9
11801,1349,The Shivers,4
11802,1350,Gurglepox,12
11803,1350,Disquietingly Serene Bowel Syndrome,11
11804,1350,Disquietingly Serene Bowel Syndrome,6
11805,1350,Disquietingly Serene Bowel Syndrome,2
11806,1350,Disquietingly Serene Bowel Syndrome,9
11807,1350,Disquietingly Serene Bowel Syndrome,7
11808,1350,Disquietingly Serene Bowel Syndrome,10
11809,1350,The Shivers,6
11810,1351,Disquietingly Serene Bowel Syndrome,9
11811,1351,Disquietingly Serene Bowel Syndrome,4
11812,1351,Disquietingly Serene Bowel Syndrome,2
11813,1351,Disquietingly Serene Bowel Syndrome,4
11814,1351,The Shivers,12
11815,1352,Smokesickness,8
11816,1352,Smokesickness,8
11817,1352,Smokesickness,8
11818,1352,Smokesickness,8
11819,1352,Smokesickness,8
11820,1352,Disquietingly Serene Bowel Syndrome,5
11821,1352,Chucklepox,11
11822,1353,Bumblepox,4
11823,1353,Smokesickness,9
11824,1353,Smokesickness,9
11825,1353,Smokesickness,9
11826,1353,Smokesickness,9
11827,1353,Smokesickness,9
11828,1353,Smokesickness,9
11829,1353,Smokesickness,9
11830,1353,Smokesickness,9
11831,1353,Disquietingly Serene Bowel Syndrome,5
11832,1353,Disquietingly Serene Bowel Syndrome,5
11833,1353,Disquietingly Serene Bowel Syndrome,5
11834,1353,Chucklepox,4
11835,1353,The Shivers,6
11836,1354,Scramblepox,8
11837,1354,Parachondria,9
11838,1354,Disease Syndrome,9
11839,1354,Problems Disorder,9
11840,1354,Parachondria,9
11841,1354,Parachondria,9
11842,1354,Problems Disorder,9
11843,1354,Disease Syndrome,9
11844,1354,Disease Syndrome,9
11845,1354,Disease Syndrome,9
11846,1354,Disease Syndrome,9
11847,1354,Disease Syndrome,9
11848,1354,Problems Disorder,9
11849,1354,Parachondria,9
11850,1354,Problems Disorder,9
11851,1354,Disease Syndrome,9
11852,1354,Problems Disorder,9
11853,1354,Problems Disorder,9
11854,1354,Parachondria,9
11855,1354,Smokesickness,5
11856,1354,Smokesickness,5
11857,1354,Smokesickness,5
11858,1354,Smokesickness,5
11859,1354,Smokesickness,5
11860,1354,Disquietingly Serene Bowel Syndrome,5
11861,1354,Disquietingly Serene Bowel Syndrome,5
11862,1354,Disquietingly Serene Bowel Syndrome,5
11863,1354,The Shivers,4
11864,1355,Smokesickness,9
11865,1355,Disquietingly Serene Bowel Syndrome,8
11866,1355,Disquietingly Serene Bowel Syndrome,10
11867,1355,Disquietingly Serene Bowel Syndrome,7
11868,1355,Disquietingly Serene Bowel Syndrome,2
11869,1355,The Shivers,8
11870,1356,Gurglepox,3
11871,1356,Smokesickness,11
11872,1356,Smokesickness,11
11873,1356,Smokesickness,11
11874,1356,Smokesickness,11
11875,1356,Smokesickness,11
11876,1356,Smokesickness,11
11877,1356,Smokesickness,11
11878,1356,Chucklepox,9
11879,1356,The Shivers,8
11880,1357,Chucklepox,7
11881,1357,Gurglepox,7
11882,1357,Babblepox,7
11883,1357,Gurglepox,3
11884,1357,Smokesickness,10
11885,1357,Smokesickness,10
11886,1357,Smokesickness,10
11887,1357,Smokesickness,10
11888,1357,Smokesickness,10
11889,1357,Smokesickness,10
11890,1357,Disquietingly Serene Bowel Syndrome,10
11891,1357,Disquietingly Serene Bowel Syndrome,4
11892,1357,Disquietingly Serene Bowel Syndrome,1
11893,1357,Disquietingly Serene Bowel Syndrome,8
11894,1357,Chucklepox,2
11895,1358,Rumblepox,1
11896,1358,Scramblepox,1
11897,1358,Babblepox,1
11898,1358,Scramblepox,10
11899,1358,Smokesickness,9
11900,1358,Smokesickness,9
11901,1358,Smokesickness,9
11902,1358,Smokesickness,9
11903,1358,Smokesickness,9
11904,1358,Disquietingly Serene Bowel Syndrome,4
11905,1358,Disquietingly Serene Bowel Syndrome,6
11906,1358,Disquietingly Serene Bowel Syndrome,7
11907,1358,Disquietingly Serene Bowel Syndrome,7
11908,1358,Disquietingly Serene Bowel Syndrome,6
11909,1358,Disquietingly Serene Bowel Syndrome,6
11910,1358,Disquietingly Serene Bowel Syndrome,8
11911,1358,Disquietingly Serene Bowel Syndrome,2
11912,1358,The Shivers,6
11913,1359,Chucklepox,4
11914,1359,Babblepox,4
11915,1359,Bumblepox,4
11916,1359,Smokesickness,3
11917,1359,Smokesickness,3
11918,1359,Disquietingly Serene Bowel Syndrome,11
11919,1359,Disquietingly Serene Bowel Syndrome,11
11920,1359,The Shivers,6
11921,1360,Rumblepox,6
11922,1360,Rumblepox,6
11923,1360,Rumblepox,6
11924,1360,Rumblepox,6
11925,1360,Rumblepox,6
11926,1360,Chucklepox,9
11927,1360,Scramblepox,2
11928,1360,Disquietingly Serene Bowel Syndrome,1
11929,1360,Disquietingly Serene Bowel Syndrome,5
11930,1361,Scramblepox,4
11931,1361,Bumblepox,4
11932,1361,Bumblepox,4
11933,1361,Scramblepox,3
11934,1361,Smokesickness,8
11935,1361,Smokesickness,8
11936,1361,Smokesickness,8
11937,1361,Disquietingly Serene Bowel Syndrome,8
11938,1361,Disquietingly Serene Bowel Syndrome,8
11939,1361,Disquietingly Serene Bowel Syndrome,8
11940,1361,Chucklepox,5
11941,1362,Smokesickness,11
11942,1362,Disquietingly Serene Bowel Syndrome,4
11943,1362,Chucklepox,12
11944,1363,Bumblepox,5
11945,1363,Smokesickness,9
11946,1363,Smokesickness,9
11947,1363,Smokesickness,9
11948,1363,Disquietingly Serene Bowel Syndrome,8
11949,1363,Disquietingly Serene Bowel Syndrome,8
11950,1363,Disquietingly Serene Bowel Syndrome,8
11951,1363,Scraped Elbow,3
11952,1363,Scraped Knee,3
11953,1363,The Shivers,5
11954,1364,Bumblepox,4
11955,1364,Smokesickness,11
11956,1364,Smokesickness,11
11957,1364,Smokesickness,11
11958,1364,Chucklepox,9
11959,1364,The Shivers,12
11960,1365,Bumblepox,11
11961,1365,Scramblepox,11
11962,1365,Scramblepox,11
11963,1365,Bumblepox,11
11964,1365,Smokesickness,10
11965,1365,Smokesickness,10
11966,1365,Disquietingly Serene Bowel Syndrome,11
11967,1365,Disquietingly Serene Bowel Syndrome,9
11968,1365,Chucklepox,12
11969,1365,The Shivers,5
11970,1366,Rumblepox,5
11971,1366,Rumblepox,5
11972,1366,Rumblepox,5
11973,1366,Rumblepox,5
11974,1366,Rumblepox,5
11975,1366,Scramblepox,6
11976,1366,Smokesickness,11
11977,1366,Disquietingly Serene Bowel Syndrome,2
11978,1366,Disquietingly Serene Bowel Syndrome,7
11979,1366,Disquietingly Serene Bowel Syndrome,7
11980,1366,Chucklepox,3
11981,1366,Scraped Knee,10
11982,1366,Scraped Knee,10
11983,1366,Scraped Knee,10
11984,1366,The Shivers,12
11985,1367,Bumblepox,7
11986,1367,Disquietingly Serene Bowel Syndrome,3
11987,1367,Disquietingly Serene Bowel Syndrome,4
11988,1367,Disquietingly Serene Bowel Syndrome,2
11989,1367,Disquietingly Serene Bowel Syndrome,10
11990,1367,Disquietingly Serene Bowel Syndrome,5
11991,1367,Chucklepox,6
11992,1367,Scraped Elbow,7
11993,1367,Scraped Knee,7
11994,1368,Scramblepox,8
11995,1368,Smokesickness,9
11996,1368,Smokesickness,9
11997,1368,Smokesickness,9
11998,1368,Disquietingly Serene Bowel Syndrome,8
11999,1368,Disquietingly Serene Bowel Syndrome,8
12000,1368,Disquietingly Serene Bowel Syndrome,8
12001,1368,Chucklepox,2
12002,1368,The Shivers,4
12003,1369,Gurglepox,7
12004,1369,Smokesickness,9
12005,1369,Disquietingly Serene Bowel Syndrome,3
12006,1369,Disquietingly Serene Bowel Syndrome,9
12007,1369,Disquietingly Serene Bowel Syndrome,7
12008,1369,Disquietingly Serene Bowel Syndrome,4
12009,1369,Disquietingly Serene Bowel Syndrome,7
12010,1369,Disquietingly Serene Bowel Syndrome,11
